cnum,instructor,cname,hours,rating
4630,"OKEYO, GEORGE",DATA STRUC ALGO 4ENG,14.676666666666668,4.1866666666666665
4630,"VERNON, DAVID",DATA STRUC ALGO 4ENG,16.43166666666667,4.785
4635,"BROWN, TIMOTHY",INTRD INFM SECURITY,15.87,4.6
4641,"BIYABANI, AZIZUDDIN",FNDML TELECM CMP NTW,13.15,3.96
4641,"SAINT, MARTIN",FNDML TELECM CMP NTW,15.692499999999999,4.32375
4644,"GARBA, AMINATA",WIRELESS NETWORKS,13.5,4.0
4650,"BUSOGI, MOISE",MATH FON OF MACH LRG,10.36,4.23
4651,"RUTENBERG, ISAAC",APPL OF AI IN AFRICA,6.2,4.9
4651,"WIECHA, CHARLES",APPL OF AI IN AFRICA,6.35,4.85
4652,"PERKINS, MICHAEL",AI SYSTEM DESIGN,11.67,4.33
4652,"WIECHA, CHARLES",AI SYSTEM DESIGN,8.83,4.89
4653,"BROWN, TIMOTHY",ENG AI PROJ METHODS,8.0,4.0
4653,"WIECHA, CHARLES",ENG AI PROJ METHODS,7.77,4.31
4654,"GUEYE, ASSANE",INTRO TO PGM,11.0,4.6
4701,"BUSOGI, MOISE",RESRCH MTHD ENGNG,7.7,4.65
4701,"SAINT, MARTIN",RESRCH MTHD ENGNG,13.29,4.64
4705,"LEE, KWAN",LING FOUNDATION,5.47,4.74
4705,"SHEMA, JENNIFER",LING FOUNDATION,5.645,4.915
4706,"DWYER, STEPHEN",ANALYTICAL WRITING,7.14,4.86
4706,"LEE, KWAN",ANALYTICAL WRITING,9.07,4.73
4706,"SHEMA, JENNIFER",ANALYTICAL WRITING,7.645,4.815
4707,"DWYER, STEPHEN",ENG ACAD PURPOSES,2.0,5.0
4707,"KELLY, LUCY-ANNA",ENG ACAD PURPOSES,11.3,4.9
4800,"BEZY, MICHEL",SP TPC IN ICT,13.14,5.0
4800,"BROWN, TIMOTHY",SP TPC IN ICT,13.71,3.0
4800,"GUEYE, ASSANE",SP TPC IN ICT,12.716666666666667,4.41
4800,"JARAMILLO, PAULINA",SP TPC IN ICT,10.0,5.0
4800,"KAIRU, EDWIN",SP TPC IN ICT,12.87,4.878
4800,"MUGUME, EDWIN",SP TPC IN ICT,12.23,4.970000000000001
4800,"NAREYEK, ALEXANDER",SP TPC IN ICT,9.29,3.86
4800,"NDASHIMYE, EMMANUEL",SP TPC IN ICT,11.796666666666667,4.706666666666667
4800,"NDIBWILE, JEMA DAVID",SP TPC IN ICT,12.799999999999999,4.54
4800,"OKEYO, GEORGE",SP TPC IN ICT,11.72,4.66
4800,"UMUHOZA, ERIC",SP TPC IN ICT,12.336666666666666,4.42
4800,"USTUN, TAHA",SP TPC IN ICT,13.0,5.0
4800,"VERNON, DAVID",SP TPC IN ICT,14.0,5.0
4801,"BAYYA, YEGNANARAYANA",SP TPCS ICT,8.25,4.779999999999999
4801,"BEZY, MICHEL",SP TPCS ICT,8.158,4.756
4801,"BISHOP, MARY",SP TPCS ICT,10.625,4.0
4801,"BROWN, TIMOTHY",SP TPCS ICT,5.0,5.0
4801,"BUSOGI, MOISE",SP TPCS ICT,13.19,4.44
4801,"DESANTIS, MARK",SP TPCS ICT,7.035,4.695
4801,"GUEYE, ASSANE",SP TPCS ICT,8.6,4.8
4801,"KOMPALLI, SURYAPRAKASH",SP TPCS ICT,11.5,4.83
4801,"KROGH, BRUCE",SP TPCS ICT,8.309999999999999,4.73
4801,"MANI, GANESH",SP TPCS ICT,5.5,4.83
4801,"MUGUME, EDWIN",SP TPCS ICT,11.72,4.79
4801,"NAREYEK, ALEXANDER",SP TPCS ICT,6.5,2.25
4801,"OKEYO, GEORGE",SP TPCS ICT,9.71,4.57
4801,"OSTHEIMER, BERNHARD",SP TPCS ICT,6.07,4.71
4801,"PERKINS, MICHAEL",SP TPCS ICT,11.735,4.803333333333334
4801,"ROSS, DAVID",SP TPCS ICT,7.9174999999999995,4.6125
4801,"SAINT, MARTIN",SP TPCS ICT,11.104285714285714,4.531428571428571
4801,"UMUHOZA, ERIC",SP TPCS ICT,6.72,4.359999999999999
4801,"VERNON, DAVID",SP TPCS ICT,11.602,4.83
4802,"BUSOGI, MOISE",APP OF MACH LNG AFRI,8.75,4.63
4802,"OKEYO, GEORGE",SP TPC IN ICT,10.36,4.86
4802,"PERKINS, MICHAEL",APP OF MACH LNG AFRI,8.33,4.56
4802,"PERKINS, MICHAEL",SP TPC IN ICT,7.585,4.73
4900,"BEZY, MICHEL",MSIT PRACTICUM,24.05,4.61
4900,"BROWN, TIMOTHY",MSIT PRACTICUM,24.96666666666667,4.426666666666667
4900,"KHAN, ZAIN",MSIT PRACTICUM,23.6,4.7
4900,"OKEYO, GEORGE",MSIT PRACTICUM,23.51,4.765000000000001
4900,"UMUHOZA, ERIC",MSIT PRACTICUM,24.2,4.0
4900,"VERNON, DAVID",MSIT PRACTICUM,24.0,4.17
4910,"KOMPALLI, SURYAPRAKASH",ENTREP PROJECT,15.75,4.25
4980,"BEZY, MICHEL",MSIT INDPDT STUDY,8.0,4.33
4980,"BROWN, TIMOTHY",MSIT INDPDT STUDY,9.5,5.0
4980,"GARBA, AMINATA",MSIT INDPDT STUDY,11.0,5.0
4980,"MCSHARRY, PATRICK",MSIT INDPDT STUDY,15.5,5.0
5090,"ALEVEN, VINCENT",HCI PRACTICUM,14.5,5.0
5120,"DAS, SAUVIK",INTRO TO HCI,4.36,3.0
5120,"OGAN, AMY",INTRO TO HCI,4.84,4.2
5200,"DABBISH, LAURA",ETHCS POLICY CMPTNG,11.0,3.33
5200,"FOX, SARAH",ETHCS POLICY CMPTNG,9.5,4.5
5200,"HERBSLEB, JAMES",ETHCS POLICY CMPTNG,11.0,3.33
5200,"SKIRPAN, MICHAEL",ETHCS POLICY CMPTNG,9.5,4.5
5291,"LOUW, MARTI",LRNG MEDIA DESIGN,10.64,3.9233333333333333
5292,"DANKS, DAVID",LEARNING MEDIA MTHDS,6.0,3.67
5292,"LOUW, MARTI",LEARNING IN MUSEUMS,11.64,3.6133333333333333
5292,"LOUW, MARTI",LEARNING MEDIA MTHDS,8.0,3.4000000000000004
5300,"ALEVEN, VINCENT",HCI UG PRO SEM,2.0,5.0
5300,"GNESSIN, Andrea",HCI UG PRO SEM,2.69,4.9399999999999995
5317,"FORLIZZI, JODI",DSGN OF AI PRODUCTS,8.71,4.53
5317,"ZIMMERMAN, JOHN",DSGN OF AI PRODUCTS,8.703333333333333,4.503333333333333
5318,"KERY, Mary Beth",HUMAN AI INT,8.0,3.75
5318,"KULKARNI, CHINMAY",HUMAN AI INT,8.38,3.75
5318,"WU, STEVEN",HUMAN AI INT,6.800000000000001,3.9499999999999997
5318,"ZHU, HAIYI",HUMAN AI INT,6.65,3.9
5320,"HONG, JASON",SOCIAL WEB,7.87,4.2
5320,"KAUFMAN, GEOFF",SOCIAL WEB,6.585,4.49
5320,"KITTUR, ANIKET",SOCIAL WEB,8.9,4.57
5320,"SHIRADO, HIROKAZU",SOCIAL WEB,7.550000000000001,4.425
5333,"HUDSON, SCOTT",GADG SENS & ACTV REC,7.833333333333333,3.75
5341,"KRAUT, ROBERT",ORG COMMUNICATION,8.0,1.0
5380,"HOLSTEIN, Kenneth",PAX,14.0,4.5
5391,"HARRISON, CHRISTOPHER",DES HUMN CENTRD SFTW,7.9159999999999995,4.649
5391,"LINDLBAUER, DAVID",DES HUMN CENTRD SFTW,6.73,4.44
5391,"RIVERS, KELLY",DES HUMN CENTRD SFTW,6.68,4.64
5392,"AYOOB, ELLEN",INTERACTN DESGN OVRV,10.36,3.92
5392,"HARRINGTON, CHRISTINA",INTERACTN DESGN OVRV,8.0,3.9
5392,"KORNBLUM, KAREN",INTERACTN DESGN OVRV,8.342222222222222,4.237777777777778
5392,"LEE, RITA",INTERACTN DESGN OVRV,9.55875,4.25875
5392,"MOERTEL, SHELLEY",INTERACTN DESGN OVRV,8.9275,4.585
5392,"ORTEGA PALLANEZ, Marysol",INTERACTN DESGN OVRV,8.22,4.335
5392,"PANGARO, PAUL",INTERACTN DESGN OVRV,8.16,4.0
5392,"ROY, MIKE",INTERACTN DESGN OVRV,8.36,4.4
5392,"SANCHEZ, amanda",INTERACTN DESGN OVRV,8.0,4.24
5392,"SMITH, CAROL",INTERACTN DESGN OVRV,8.543333333333335,4.176666666666667
5392,"YAO, LINING",INTERACTN DESGN OVRV,8.15,4.383333333333334
5395,"KLATZKY, ROBERTA",APPLCTNS COG SCIENCE,7.1,4.5
5410,"AYOOB, ELLEN",USER-CN RSRCH EVALN,11.43,4.07
5410,"DATE, JENNIFER",USER-CN RSRCH EVALN,11.2,4.69
5410,"ESLAMI, MOTAHHARE",USER-CN RSRCH EVALN,9.705,4.29
5410,"GUIDI, MEGAN",USER-CN RSRCH EVALN,11.134285714285713,3.935714285714286
5410,"GUO, Anhong",USER-CN RSRCH EVALN,11.0,4.25
5410,"KITTUR, ANIKET",USER-CN RSRCH EVALN,8.106666666666667,4.221666666666667
5410,"LI, JIAJUN",USER-CN RSRCH EVALN,11.6,4.6
5410,"MUSURACA, RAELIN",USER-CN RSRCH EVALN,10.139411764705883,4.057647058823529
5410,"OGAN, AMY",USER-CN RSRCH EVALN,11.382857142857144,3.8814285714285712
5410,"RIVERA, MICHAEL",USER-CN RSRCH EVALN,11.0,4.0
5410,"SMITH, CAROL",USER-CN RSRCH EVALN,12.38,3.62
5410,"XHAKAJ, Franceska",USER-CN RSRCH EVALN,11.0,4.0
5413,"DABBISH, LAURA",HUMAN FACTORS,7.276000000000001,4.706
5418,"EAGLE, MICHAEL",DESIGN EDUCTNL GAMES,5.55,3.27
5418,"HARPSTEAD, ERIK",DESIGN EDUCTNL GAMES,10.2075,4.1775
5430,"CARRINGTON, PATRICK",PRGMG USABLE INTFCE,12.0,3.68
5430,"HONG, JASON",PRGMG USABLE INTFCE,9.792222222222222,4.135555555555555
5430,"HUDSON, SCOTT",PRGMG USABLE INTFCE,11.71,2.97
5430,"ION, ALEXANDRA",PRGMG USABLE INTFCE,12.88,3.53
5431,"HONG, JASON",SFTWR STRCT US INTRF,9.25,4.375
5431,"MYERS, BRAD",SFTWR STRCT US INTRF,12.0,3.33
5432,"ALEVEN, VINCENT",PERSONL ONLN LEARNG,12.666666666666666,4.776666666666666
5432,"KOEDINGER, KENNETH",PERSONL ONLN LEARNG,11.0,4.33
5434,"ROSE, CAROLYN",APPLD MACHINE LEARNG,7.6909090909090905,3.649090909090909
5435,"HUDSON, SCOTT",ADV FAB TECH FOR HCI,11.0,5.0
5435,"ION, ALEXANDRA",APPLIED FABRICATION,8.75,4.25
5436,"CRANOR, LORRIE",USUABLE PRV SECURITY,8.5,4.335
5438,"OGAN, AMY",RLE TCH LRNG 21ST CN,7.955,4.695
5440,"MYERS, BRAD",INTERACTION TECH,8.0,4.4
5452,"FORLIZZI, JODI",SERVICE DESIGN,8.39,4.086666666666667
5452,"MUSURACA, RAELIN",SERVICE DESIGN,10.0,4.6
5452,"SCIUTO, ALEX",SERVICE DESIGN,8.38,3.88
5452,"SHELLY, SKIP",SERVICE DESIGN,9.895,4.484999999999999
5452,"ZIMMERMAN, JOHN",SERVICE DESIGN,9.073333333333332,4.03
5452,"ZLOTNIKOV, SUSANNA",SERVICE DESIGN,9.8,4.6
5470,"MORRIS, JAMES",DGTL SRV INNVTN,7.4,4.2
5470,"MUSURACA, RAELIN",DGTL SRV INNVTN,8.92,4.0875
5470,"PAULISICK, ADAM",DGTL SRV INNVTN,10.440000000000001,4.585
5470,"ROGERS, DOUGLAS",DGTL SRV INNVTN,10.08,4.23
5470,"SHELLY, SKIP",DGTL SRV INNVTN,9.656,4.268
5470,"ZIMMERMAN, JOHN",DGTL SRV INNVTN,9.2,4.2
5496,"KULKARNI, CHINMAY",SPECIAL TOPICS HCI,3.5,4.5
5497,"FRIEZE, CAROL",SPECIAL TOPICS HCI,11.33,4.0
5497,"KAUFMAN, GEOFF",SPECIAL TOPICS HCI,12.33,4.33
5499,"AGARWAL, YUVRAJ",SP TPC IN HCI,7.0,3.5
5499,"BIGHAM, JEFFREY",SP TPC IN HCI,7.51,4.4025
5499,"CARRINGTON, PATRICK",SP TPC IN HCI,7.796666666666667,4.666666666666667
5499,"DEY, ANIND",SP TPC IN HCI,7.535,3.625
5499,"DORYAB, AFSANEH",SP TPC IN HCI,7.720000000000001,3.77
5499,"ESLAMI, MOTAHHARE",SP TPC IN HCI,6.2,4.6
5499,"GOEL, MAYANK",SP TPC IN HCI,7.0,3.665
5499,"HAMMER, JESSICA",SP TPC IN HCI,8.0,4.5075
5499,"HONG, JASON",SP TPC IN HCI,7.25,4.67
5499,"KAUFMAN, GEOFF",SP TPC IN HCI,7.814,4.656000000000001
5499,"KEMPER, JONAYA",SP TPC IN HCI,7.75,4.5
5499,"KIRABO, Lynn",SP TPC IN HCI,7.36,4.71
5499,"KITTUR, ANIKET",SP TPC IN HCI,7.125,3.73
5499,"KORNBLUM, KAREN",SP TPC IN HCI,9.835,5.0
5499,"KULKARNI, CHINMAY",SP TPC IN HCI,5.785,4.65
5499,"MORITZ, DOMINIK",SP TPC IN HCI,8.5,4.33
5499,"PERER, ADAM",SP TPC IN HCI,8.733333333333333,4.133333333333334
5499,"SEERING, JOSEPH",SP TPC IN HCI,9.0,3.56
5499,"SHIRADO, HIROKAZU",SP TPC IN HCI,7.5,4.085
5499,"YAO, LINING",SP TPC IN HCI,6.125,4.6899999999999995
5540,"MARTELARO, NIKOLAS",RPD PROTOTYPNG CP SY,11.0,3.0
5540,"SIEWIOREK, DANIEL",RPD PROTOTYPNG CP SY,8.0,4.0
5540,"SMAILAGIC, ASIM",RPD PROTOTYPNG CP SY,9.0,3.6666666666666665
5571,"ALEVEN, VINCENT",UNGERGRAD PROJ HCI,11.593333333333334,4.286666666666666
5571,"KORNBLUM, KAREN",UNGERGRAD PROJ HCI,11.915,4.215
5571,"KRAUT, ROBERT",UNGERGRAD PROJ HCI,10.665,3.715
5571,"SHIN, EDWARD",UNGERGRAD PROJ HCI,11.92,4.31
5588,"CARRASQUEL, JACOBO",UGSMLL GRP STUDY HCI,2.0,3.0
5588,"MEAD, MONIQUE",UGSMLL GRP STUDY HCI,2.0,3.0
5588,"MORRIS, JAMES",UGSMLL GRP STUDY HCI,2.0,3.0
5589,"SZEGEDY, INDRA",INDEP STUDY HCI UG,11.0,4.75
5600,"WILLIS, NICOLE",HCI PRO SEMINAR,2.645,3.49
5602,"LOUW, MARTI",LEARNING IN MUSEUMS,11.665,4.335
5610,"ESLAMI, MOTAHHARE",USER-CN RSRCH EVALN,9.66,4.335
5610,"GUIDI, MEGAN",USER-CN RSRCH EVALN,11.38,3.4
5610,"GUO, Anhong",USER-CN RSRCH EVALN,9.69,4.62
5610,"KITTUR, ANIKET",USER-CN RSRCH EVALN,10.33,4.44
5610,"LI, JIAJUN",USER-CN RSRCH EVALN,14.33,4.78
5610,"MUSURACA, RAELIN",USER-CN RSRCH EVALN,11.371666666666668,4.13
5610,"OGAN, AMY",USER-CN RSRCH EVALN,13.465,4.15875
5610,"RIVERA, MICHAEL",USER-CN RSRCH EVALN,13.69,4.69
5610,"SMITH, CAROL",USER-CN RSRCH EVALN,11.75,3.39
5610,"XHAKAJ, Franceska",USER-CN RSRCH EVALN,11.3,4.7
5617,"FORLIZZI, JODI",DSGN OF AI PRODUCTS,8.155000000000001,4.575
5617,"ZIMMERMAN, JOHN",DSGN OF AI PRODUCTS,8.523333333333333,4.16
5618,"KERY, Mary Beth",HUMAN AI INT,10.57,4.71
5618,"KULKARNI, CHINMAY",HUMAN AI INT,11.0,4.57
5618,"WU, STEVEN",HUMAN AI INT,8.629999999999999,4.455
5618,"ZHU, HAIYI",HUMAN AI INT,8.629999999999999,4.455
5630,"CARRINGTON, PATRICK",PRGMG USABLE INTFCE,11.18,3.31
5630,"HONG, JASON",PRGMG USABLE INTFCE,12.344285714285714,3.75
5630,"HUDSON, SCOTT",PRGMG USABLE INTFCE,10.25,3.75
5630,"ION, ALEXANDRA",PRGMG USABLE INTFCE,10.94,3.02
5631,"HONG, JASON",SFTWR STRCT US INTRF,12.0,4.1
5631,"MYERS, BRAD",SFTWR STRCT US INTRF,14.125,4.125
5640,"MYERS, BRAD",INTERACTION TECH,9.115,4.49
5650,"ALFIERI, FELICIA",INTERACTN DESGN STDO,9.14,4.03
5650,"AYOOB, ELLEN",INTERACTN DESGN STDO,12.235,3.7750000000000004
5650,"BLUMENSTEIN, SARA",INTERACTN DESGN STDO,9.165,4.19
5650,"FOX, SARAH",INTERACTN DESGN STDO,9.72,4.31
5650,"HUANG, YIWEI",INTERACTN DESGN STDO,9.8,3.77
5650,"KORNBLUM, KAREN",INTERACTN DESGN STDO,11.075000000000001,3.99
5650,"LEE, RITA",INTERACTN DESGN STDO,9.71,3.69
5650,"PANGARO, PAUL",INTERACTN DESGN STDO,9.541666666666666,4.026666666666666
5650,"SHELLY, SKIP",INTERACTN DESGN STDO,11.24,3.732
5650,"WHITCOMB, ANDREW",INTERACTN DESGN STDO,9.94,4.21
5650,"YAO, LINING",INTERACTN DESGN STDO,10.865,4.04
5650,"ZIMMERMAN, JOHN",INTERACTN DESGN STDO,8.8325,4.2375
5651,"AYOOB, ELLEN",INRCTN DESG STUDIO 1,14.28,4.05
5651,"BLUMENSTEIN, SARA",INRCTN DESG STUDIO 1,11.92,4.39
5651,"CHEEK, ALEXANDER",INRCTN DESG STUDIO 1,12.66,4.13
5651,"COURT, MATTHEW",INRCTN DESG STUDIO 1,11.17,4.11
5651,"FOX, SARAH",INRCTN DESG STUDIO 1,11.31,3.47
5651,"HAMMER, JESSICA",INRCTN DESG STUDIO 1,11.77,4.49
5651,"KORNBLUM, KAREN",INRCTN DESG STUDIO 1,12.466666666666667,4.295
5651,"MARTELARO, NIKOLAS",INRCTN DESG STUDIO 1,11.34,3.83
5651,"MOERTEL, SHELLEY",INRCTN DESG STUDIO 1,11.67,4.5
5651,"PANGARO, PAUL",INRCTN DESG STUDIO 1,11.695,4.09875
5651,"SHELLY, SKIP",INRCTN DESG STUDIO 1,11.951666666666668,4.376666666666666
5651,"YAO, LINING",INRCTN DESG STUDIO 1,11.48,4.46
5651,"ZIMMERMAN, JOHN",INRCTN DESG STUDIO 1,12.23,4.23
5652,"FORLIZZI, JODI",SERVICE DESIGN,8.263333333333334,3.483333333333333
5652,"MUSURACA, RAELIN",SERVICE DESIGN,10.629999999999999,3.84
5652,"SCIUTO, ALEX",SERVICE DESIGN,7.25,2.63
5652,"SHELLY, SKIP",SERVICE DESIGN,9.93,3.96
5652,"ZIMMERMAN, JOHN",SERVICE DESIGN,9.26,3.7433333333333336
5652,"ZLOTNIKOV, SUSANNA",SERVICE DESIGN,10.79,4.15
5670,"MORRIS, JAMES",DGTL SRV INNVTN,9.5,3.5
5670,"MORRIS, JAMES",MSI 1,9.65,4.82
5670,"MUSURACA, RAELIN",DGTL SRV INNVTN,9.6275,3.7575000000000003
5670,"PAULISICK, ADAM",DGTL SRV INNVTN,10.295,4.595000000000001
5670,"ROGERS, DOUGLAS",DGTL SRV INNVTN,8.4,4.2
5670,"SHELLY, SKIP",DGTL SRV INNVTN,10.175999999999998,3.896
5670,"ZIMMERMAN, JOHN",DGTL SRV INNVTN,10.74,4.04
5671,"ABOVYAN, ANNA",MHCI PROJECT,19.343333333333334,4.096666666666667
5671,"ALEVEN, VINCENT",MHCI PROJECT,21.29,4.57
5671,"AYOOB, ELLEN",MHCI PROJECT,20.08,4.17
5671,"BROWN, JONATHAN",MHCI PROJECT,20.5,4.1899999999999995
5671,"COURT, MATTHEW",MHCI PROJECT,14.0,4.7
5671,"DUAN, NANCY",HCI PROJECT,17.75,3.91
5671,"DZOMBAK, RACHEL",MHCI PROJECT,19.5,3.86
5671,"ECKSTROM, JULIEN",MHCI PROJECT,14.56,4.38
5671,"GEMPERLE, FRANCINE",HCI PROJECT,18.79,3.75
5671,"GEMPERLE, FRANCINE",MHCI PROJECT,20.64,4.42
5671,"GUIDI, MEGAN",MHCI PROJECT,19.44,4.0
5671,"HARDMAN, DENISE",MHCI PROJECT,16.14,4.0
5671,"HILLMAN, LEE",MHCI PROJECT,17.21,4.115
5671,"HOLSTEIN, Kenneth",MHCI PROJECT,17.33,4.0
5671,"KAUFMAN, GEOFF",MHCI PROJECT,22.11,4.4
5671,"KORNBLUM, KAREN",HCI PROJECT,19.12,4.36
5671,"KORNBLUM, KAREN",MHCI PROJECT,21.86,4.67
5671,"KULKARNI, CHINMAY",HCI PROJECT,18.62,4.4
5671,"KULKARNI, CHINMAY",MHCI PROJECT,14.3,4.5
5671,"LEE, RITA",MHCI PROJECT,17.11,4.09
5671,"MARTINELLI, DANA",HCI PROJECT,17.57,4.15
5671,"MUSURACA, RAELIN",MHCI PROJECT,18.862499999999997,4.0225
5671,"SHELLY, SKIP",HCI PROJECT,20.64,3.64
5671,"SHELLY, SKIP",MHCI PROJECT,19.24,3.796666666666667
5671,"SMITH, JEREMY",MHCI PROJECT,18.12,4.003333333333334
5671,"TSAI, GIN-DING",MHCI PROJECT,17.8,3.8
5671,"WAHILA, DEREK",HCI PROJECT,18.27,4.0
5671,"WAHILA, DEREK",MHCI PROJECT,18.715,4.4825
5671,"WILLIAMS, ELLIOTT",MHCI PROJECT,14.56,2.63
5672,"ABOVYAN, ANNA",MHCI PROJECT II,25.53333333333333,4.333333333333333
5672,"ALEVEN, VINCENT",HCI PROJECT II,27.0,4.0
5672,"AYOOB, ELLEN",MHCI PROJECT II,25.19,3.425
5672,"BROWN, JONATHAN",MHCI PROJECT II,22.11,3.6233333333333335
5672,"BUTLER, STEPHANIE",HCI PROJECT II,27.0,4.0
5672,"CARLINI, JULIE",MHCI PROJECT II,22.67,5.0
5672,"COURT, MATTHEW",MHCI PROJECT II,26.1,4.5
5672,"DUAN, NANCY",HCI PROJECT II,23.0,4.13
5672,"DZOMBAK, RACHEL",MHCI PROJECT II,22.25,4.5
5672,"ECKSTROM, JULIEN",MHCI PROJECT II,21.14,4.11
5672,"GEMPERLE, FRANCINE",HCI PROJECT II,23.82,3.48
5672,"GUIDI, MEGAN",MHCI PROJECT II,25.5,4.25
5672,"HARDMAN, DENISE",MHCI PROJECT II,19.67,4.67
5672,"HILLMAN, LEE",HCI PROJECT II,26.0,3.65
5672,"HILLMAN, LEE",MHCI PROJECT II,23.06,4.05
5672,"HOLSTEIN, Kenneth",MHCI PROJECT II,26.0,4.0
5672,"KAUFMAN, GEOFF",MHCI PROJECT II,23.2,4.25
5672,"KORNBLUM, KAREN",HCI PROJECT II,24.955,4.135
5672,"KULKARNI, CHINMAY",HCI PROJECT II,26.25,3.75
5672,"KULKARNI, CHINMAY",MHCI PROJECT II,23.86,3.43
5672,"LEE, RITA",HCI PROJECT II,27.0,4.33
5672,"LEE, RITA",MHCI PROJECT II,23.876666666666665,4.6066666666666665
5672,"MARTINELLI, DANA",HCI PROJECT II,25.1,3.6
5672,"MUSURACA, RAELIN",HCI PROJECT II,27.0,4.0
5672,"MUSURACA, RAELIN",MHCI PROJECT II,22.854,3.992
5672,"SHELLY, MARTIN",HCI PROJECT II,25.91,3.82
5672,"SHELLY, MARTIN",MHCI PROJECT II,25.14,3.86
5672,"SHELLY, SKIP",MHCI PROJECT II,25.30333333333333,3.6566666666666667
5672,"SMITH, JEREMY",HCI PROJECT II,24.29,3.57
5672,"SMITH, JEREMY",MHCI PROJECT II,24.695,4.6274999999999995
5672,"SPECTOR, JASON",MHCI PROJECT II,27.0,3.5
5672,"TSAI, GIN-DING",MHCI PROJECT II,18.2,3.0
5672,"WAHILA, DEREK",HCI PROJECT II,25.6,3.69
5672,"WAHILA, DEREK",MHCI PROJECT II,24.775,3.7750000000000004
5672,"WILLIAMS, ELLIOTT",MHCI PROJECT II,20.23,3.0
5674,"FOX, SARAH",ETHCS POLICY CMPTNG,11.0,5.0
5674,"SKIRPAN, MICHAEL",ETHCS POLICY CMPTNG,11.0,5.0
5680,"BETT, MICHAEL",IND STUDY HCI METALS,9.5,4.5
5681,"KOEDINGER, KENNETH",METALS PROJECT 1,16.790000000000003,3.973333333333333
5681,"MCLAREN, BRUCE",METALS PROJECT 1,16.137999999999998,3.9859999999999998
5681,"STAMPER, JOHN",METALS PROJECT 1,15.085,3.57
5682,"CARVALHO, PAULO",METALS PROJECT 2,20.77,4.58
5682,"KOEDINGER, KENNETH",METALS PROJECT 2,20.54,4.69
5682,"MCLAREN, BRUCE",METALS PROJECT 2,23.832,3.6420000000000003
5682,"STAMPER, JOHN",METALS PROJECT 2,23.916,3.614
5685,"HOLSTEIN, Kenneth",PAX,10.25,4.5
5688,"KRAUT, ROBERT",SMALL GRP STUDY HCI,11.0,5.0
5688,"WILLIS, NICOLE",SMALL GRP STUDY HCI,10.08,4.588
5691,"LOUW, MARTI",LRNG MEDIA DESIGN,13.506666666666668,4.8933333333333335
5692,"AYOOB, ELLEN",INTERACTN DESGN OVRV,9.866666666666667,4.176666666666667
5692,"HARRINGTON, CHRISTINA",INTERACTN DESGN OVRV,8.0,4.0
5692,"KORNBLUM, KAREN",INTERACTN DESGN OVRV,8.891428571428571,4.192857142857143
5692,"LEE, RITA",INTERACTN DESGN OVRV,10.057500000000001,4.34
5692,"MOERTEL, SHELLEY",INTERACTN DESGN OVRV,13.5,4.5
5692,"ORTEGA PALLANEZ, Marysol",INTERACTN DESGN OVRV,9.125,4.375
5692,"PANGARO, PAUL",INTERACTN DESGN OVRV,7.57,3.5
5692,"ROY, MIKE",INTERACTN DESGN OVRV,8.0,4.8
5692,"SANCHEZ, amanda",INTERACTN DESGN OVRV,9.0,4.33
5692,"SMITH, CAROL",INTERACTN DESGN OVRV,8.336666666666668,4.3566666666666665
5692,"YAO, LINING",INTERACTN DESGN OVRV,11.0,5.0
5748,"KOEDINGER, KENNETH",RSRCH MTDS FOR LS,6.7,3.835
5771,"KITTUR, ANIKET",HCI PROCESS & THEORY,5.986,4.6579999999999995
5772,"KAUFMAN, GEOFF",SOC PERSPECTIVES HCI,8.254999999999999,4.51
5772,"ZHU, HAIYI",SOC PERSPECTIVES HCI,6.8,3.9
5773,"MYERS, BRAD",C S PERSPECTIVES HCI,8.116666666666667,3.9333333333333336
5774,"FORLIZZI, JODI",DES PERSPECTIVES HCI,9.13,4.0
5774,"ZIMMERMAN, JOHN",DES PERSPECTIVES HCI,6.97,4.305
5775,"CARVALHO, PAULO",COG PERSPECTIVES HCI,5.35,3.18
5775,"KITTUR, ANIKET",COG PERSPECTIVES HCI,7.4,4.6
5795,"KLATZKY, ROBERTA",APPLCTNS COG SCIENCE,9.5,4.75
5813,"DABBISH, LAURA",HUMAN FACTORS,8.85,4.476
5816,"DABBISH, LAURA",APPLD RESRCH METHDS,10.046666666666667,4.73
5816,"EAGLE, MICHAEL",APPLD RESRCH METHDS,6.38,3.92
5818,"EAGLE, MICHAEL",DESIGN EDUCTNL GAMES,6.5,2.75
5818,"HARPSTEAD, ERIK",DESIGN EDUCTNL GAMES,11.2975,4.33
5820,"HONG, JASON",SOCIAL WEB,8.6,4.4
5820,"KAUFMAN, GEOFF",SOCIAL WEB,7.69,4.75
5820,"KITTUR, ANIKET",SOCIAL WEB,6.29,4.0
5820,"SHIRADO, HIROKAZU",SOCIAL WEB,6.48,4.29
5823,"CARVALHO, PAULO",E-LEARN DSGN PRNCPLS,8.86,3.86
5823,"KOEDINGER, KENNETH",E-LEARN DSGN PRNCPLS,11.836666666666666,4.19
5830,"MYERS, BRAD",ADV USER INTFC SFTW,12.5,4.8
5832,"ALEVEN, VINCENT",PERSONL ONLN LEARNG,11.88,4.793333333333333
5832,"EAGLE, MICHAEL",PERSONL ONLN LEARNG,11.43,4.29
5832,"KOEDINGER, KENNETH",PERSONL ONLN LEARNG,10.625,4.8
